suburb_name,postcode,state_code,location_code,country_code
Lysterfield,3156,VIC,MEL,AU
Lytton,4178,QLD,BNE,AU
Macclesfield,5153,SA,ADE,AU
Macedon,3440,VIC,BEN,AU
Macgregor,4109,QLD,BNE,AU
Mackay,4740,QLD,BNE,AU
Mackay Dc,4740,QLD,BNE,AU
Mackenzie,4702,QLD,BNE,AU
Macknade,4850,QLD,BNE,AU
Maclagan,4352,QLD,BNE,AU
Macleod,6701,WA,MEL,AU
Macorna,3579,VIC,MEL,AU
Macquarie Fields,2564,NSW,SYD,AU
Macs Cove,3723,VIC,YEA,AU
Madalya,3971,VIC,GPS,AU
Maddington,6109,WA,MEL,AU
Madura,6443,WA,MEL,AU
Maffra,3860,VIC,GPS,AU
Magdalla,5400,SA,MEL,AU
Magenta,6355,WA,MEL,AU
Magra,7140,TAS,TAS,AU
Maiden Gully,3551,VIC,BEN,AU
Maidenhead,4385,QLD,BNE,AU
Main Beach,4217,QLD,GOL,AU
Majors Creek,4816,QLD,TSV,AU
Maldon,2571,NSW,WOL,AU
Maldon,3463,VIC,BLR,AU
Malinong,5259,SA,ADE,AU
Mallabula,2319,NSW,NEWC,AU
Malmsbury,3446,VIC,BEN,AU
Malu,4403,QLD,BNE,AU
Manara,2878,NSW,,AU
Manchester Square,2577,NSW,WOL,AU
Mandogalup,6167,WA,MEL,AU
Mangerton,2500,NSW,WOL,AU
Manjimup,6258,WA,MEL,AU
Mannum,5238,SA,ADE,AU
Manobalai,2333,NSW,SYD,AU
MANOR LAKES,3024,VIC,MEL,AU
Mansfield Park,5012,SA,ADE,AU
Manton,0837,NT,,AU
Manyung,4605,QLD,SSC,AU
Marble Bar,6760,WA,MEL,AU
Marble Hill,5137,SA,ADE,AU
March,2800,NSW,CWT,AU
Mardie,6714,WA,MEL,AU
Marinna,2663,NSW,WAGG,AU
Marion,5043,SA,ADE,AU
Marks Landing,5354,SA,MEL,AU
Marla,5724,SA,MEL,AU
Marlowe,2622,NSW,BBAY,AU
MARNOO WEST,3387,VIC,HOR,AU
Maroochydore Bc,4558,QLD,SSC,AU
Marraweeney,3669,VIC,SHEP,AU
Marrickville,1475,NSW,SYD,AU
Marrickville,2204,NSW,SYD,AU
Marsden Park,2765,NSW,SYD,AU
Marshall,3216,VIC,GEEL,AU
Marshlands,4611,QLD,SSC,AU
Martins Creek,2420,NSW,SYD,AU
Martyville,4858,QLD,BNE,AU
Marvel Loch,6426,WA,MEL,AU
Marx Hill,2454,NSW,,AU
Marysville,3779,VIC,YEA,AU
Maryvale,4703,QLD,BNE,AU
Maslin Beach,5170,SA,ADE,AU
Massey,3482,VIC,HOR,AU
MATARANKA,852,VIC,MEL,AU
Matraville,2036,NSW,SYD,AU
Maude,2711,NSW,SYD,AU
Mawson,7151,TAS,TAS,AU
Maylands,5069,SA,ADE,AU
Maylands,6051,WA,MEL,AU
Mcdesme,4807,QLD,TSV,AU
Mckinlay,4823,QLD,BNE,AU
Mclaren Vale,5171,SA,ADE,AU
Mcmahons Point,2060,NSW,SYD,AU
Meadowbank,7140,TAS,TAS,AU
Meadows,5201,SA,ADE,AU
Meeniyan,3956,VIC,GPS,AU
Megalong,2785,NSW,SYD,AU
MELALEUCA,6079,VIC,MEL,AU
Melawondi,4570,QLD,SSC,AU
Melbourne,8061,VIC,MEL,AU
Melbourne,8103,VIC,MEL,AU
Melbourne,8383,VIC,MEL,AU
Melbourne,8390,VIC,MEL,AU
Melbourne,8399,VIC,MEL,AU
Meldale,4510,QLD,SSC,AU
Mellong,2756,NSW,SYD,AU
Mellool,2734,NSW,SYD,AU
Melrose,4613,QLD,SSC,AU
Melrose Park Dc,5039,SA,ADE,AU
Melville,2320,NSW,NEWC,AU
Merbein,3505,VIC,MEL,AU
Meringandan West,4352,QLD,BNE,AU
Meringur,3496,VIC,MEL,AU
Merlynston,3058,VIC,MEL,AU
Meroo,2850,NSW,CWT,AU
Merredin,6415,WA,MEL,AU
Merricks,3916,VIC,MEL,AU
Merrimu,3340,VIC,BLR,AU
Merrylands West,2160,NSW,SYD,AU
Mersey Forest,7304,TAS,TAS,AU
Metcalfe,3448,VIC,BEN,AU
Mexico,4728,QLD,BNE,AU
Mickibri,2870,NSW,,AU
Mickleham,3064,VIC,MEL,AU
Middle Falbrook,2330,NSW,SYD,AU
Middle Park,4074,QLD,BNE,AU
MIDDLE POINT,822,VIC,MEL,AU
Middle Ridge,4350,QLD,BNE,AU
Middlemount,4746,QLD,BNE,AU
Midgee,5602,SA,MEL,AU
Mildura,3500,VIC,MIL,AU
Mildura West,3500,VIC,MIL,AU
Mile End,5031,SA,ADE,AU
Milford,4310,QLD,GOL,AU
Milingimbi,0822,NT,,AU
Millers Point,2000,NSW,SYD,AU
Millicent,5280,SA,MEL,AU
Millmerran,4357,QLD,BNE,AU
Millmerran Downs,4357,QLD,BNE,AU
Millwood,0822,NT,,AU
Milo,6525,WA,MEL,AU
Milora,4309,QLD,GOL,AU
Miltalie,5602,SA,MEL,AU
Milton Bc,4064,QLD,BNE,AU
Milyakburra,0822,NT,,AU
Mincha West,3568,VIC,BEN,AU
Minding,6315,WA,MEL,AU
Minnamurra,2533,NSW,WOL,AU
Mintabie,5724,SA,MEL,AU
Miowera,3862,VIC,GPS,AU
Mitchell Park,3352,VIC,BLR,AU
Mittyack,3533,VIC,BEN,AU
Modanville,2480,NSW,BNOR,AU
Moffat Beach,4551,QLD,SSC,AU
Moffatdale,4605,QLD,SSC,AU
Moggs Creek,3231,VIC,GEEL,AU
Mogilla,2550,NSW,BEG,AU
Moira,2710,NSW,,AU
MOKEPILLY,3381,VIC,BLR,AU
Molong,2866,NSW,CWT,AU
Monbulk,3793,VIC,YEA,AU
Mongans Bridge,3691,VIC,ALB,AU
Monjebup,6338,WA,MEL,AU
Mont Albert North,3129,VIC,MEL,AU
Montefiores,2820,NSW,CWT,AU
Montello,7320,TAS,TAS,AU
Montumana,7321,TAS,TAS,AU
Moody,5607,SA,MEL,AU
MOOLERR,3477,VIC,BEN,AU
Mooloolaba,4557,QLD,SSC,AU
Moomin,4887,QLD,BNE,AU
Moondah,6503,WA,MEL,AU
Moonmera,4702,QLD,BNE,AU
Moora,6510,WA,MEL,AU
Moorabbin,3189,VIC,MEL,AU
Moore River National Park,6503,WA,MEL,AU
Moorebank,1875,NSW,SYD,AU
Moorina,4506,QLD,SSC,AU
Moorook,5332,SA,MEL,AU
Moparrabah,2440,NSW,PMAC,AU
Morbinning,6304,WA,MEL,AU
Moreland,3058,VIC,MEL,AU
Morgan Park,4370,QLD,BNE,AU
Moss Vale,2577,NSW,WOL,AU
Mossy Point,2537,NSW,BBAY,AU
Moto,2426,NSW,PMAC,AU
Mount Abundance,4455,QLD,BNE,AU
Mount Bruno,3675,VIC,ALB,AU
Mount Bryan,5418,SA,MEL,AU
Mount Bryan East,5419,SA,MEL,AU
Mount Chalmers,4702,QLD,BNE,AU
Mount Charlton,4741,QLD,BNE,AU
Mount Clarence,6330,WA,MEL,AU
Mount Cole Creek,3377,VIC,BLR,AU
MOUNT DRYDEN,3381,VIC,BLR,AU
Mount Egerton,3352,VIC,BLR,AU
Mount Erin,6532,WA,MEL,AU
Mount Forbes,4340,QLD,BNE,AU
Mount Fox,4850,QLD,BNE,AU
Mount Garnet,4872,QLD,BNE,AU
Mount Harris,2824,NSW,SYD,AU
Mount Hope,5607,SA,MEL,AU
Mount Hunter,2570,NSW,SYD,AU
Mount Irvine,2786,NSW,SYD,AU
Mount Isa,4825,QLD,BNE,AU
Mount Isa East,4825,QLD,BNE,AU
MOUNT JOHNS,870,VIC,MEL,AU
Mount Julian,4800,QLD,BNE,AU
Mount Kilcoy,4515,QLD,BNE,AU
Mount Knowles,2850,NSW,CWT,AU
Mount Kuring-Gai,2080,NSW,SYD,AU
Mount Light,5271,SA,MEL,AU
Mount Lloyd,7140,TAS,TAS,AU
Mount Lonarch,3468,VIC,BLR,AU
Mount Magnet,6638,WA,MEL,AU
Mount Magnificent,5210,SA,ADE,AU
Mount Mcdonald,2793,NSW,,AU
Mount Mckenzie,5353,SA,ADE,AU
Mount Mitchell,3352,VIC,BLR,AU
Mount Moriah,4403,QLD,BNE,AU
Mount Murray,2577,NSW,WOL,AU
Mount Nebo,4520,QLD,BNE,AU
Mount Ney,6447,WA,MEL,AU
Mount Perry,4671,QLD,BNE,AU
Mount Peter,4869,QLD,BNE,AU
Mount Pleasant,3350,VIC,BLR,AU
Mount Rowan,3352,VIC,BLR,AU
Mount Saint Thomas,2500,NSW,WOL,AU
Mount Seaview,2446,NSW,PMAC,AU
Mount Stirling,6383,WA,MEL,AU
Mount Stuart,4811,QLD,TSV,AU
Mount Surprise,4871,QLD,BNE,AU
Mount Tabor,4370,QLD,BNE,AU
Mount Tarampa,4311,QLD,BNE,AU
Mount Walker,4340,QLD,BNE,AU
Mount Warning,2484,NSW,BNOR,AU
Mount Wells,6390,WA,MEL,AU
Mountain Creek,2644,NSW,WAGG,AU
Mountain Gate,3156,VIC,MEL,AU
Mountain River,7109,TAS,TAS,AU
Moura,4718,QLD,BNE,AU
Moyhu,3732,VIC,ALB,AU
MOYREISK,3477,VIC,BEN,AU
Muckleford,3451,VIC,BEN,AU
Mudgee,2850,NSW,CWT,AU
Mudgeeraba,4213,QLD,GOL,AU
Mulataga,6714,WA,MEL,AU
Mulgrave,4807,QLD,TSV,AU
Muli Muli,2476,NSW,SYD,AU
Mulyandry,2871,NSW,CWT,AU
Munderoo,2653,NSW,WAGG,AU
Mundoora,5555,SA,MEL,AU
Mungay Creek,2440,NSW,PMAC,AU
Murchison,3610,VIC,SHEP,AU
MURONBUNG,2830,NSW,CWT,AU
Murrawee,3586,VIC,MEL,AU
Murrumburrah,2587,NSW,WAGG,AU
Muttaburra,4732,QLD,BNE,AU
Myrtle Bank,7259,TAS,TAS,AU
Myrup,6450,WA,MEL,AU
Nairibin,6350,WA,MEL,AU
Nambour West,4560,QLD,SSC,AU
Namoi River,2346,NSW,SYD,AU
Nareen,3315,VIC,WARR,AU
Narngulu,6532,WA,MEL,AU
Narooma,2546,NSW,BBAY,AU
Narraburra,2666,NSW,WAGG,AU
Narrawa,2583,NSW,SYD,AU
Navigators,3352,VIC,BLR,AU
Nebo,4742,QLD,BNE,AU
Nedlands,6907,WA,MEL,AU
Neds Corner,3496,VIC,MEL,AU
Needles,7304,TAS,TAS,AU
Neerim South,3831,VIC,GPS,AU
Neilrex,2831,NSW,SYD,AU
Nelligen,2536,NSW,BBAY,AU
Nerang Bc,4211,QLD,GOL,AU
Netherby,3418,VIC,HOR,AU
Netherby,5062,SA,ADE,AU
Neumgna,4614,QLD,BNE,AU
Nevertire,2831,NSW,SYD,AU
Nevilton,4361,QLD,BNE,AU
New Brighton,2483,NSW,BNOR,AU
New Norfolk,7140,TAS,TAS,AU
Newbridge,2795,NSW,CWT,AU
Newmerella,3886,VIC,MEL,AU
NGAANYATJARRA-GILES,872,VIC,MEL,AU
Nguiu,0822,NT,,AU
NHULUNBUY,881,VIC,MEL,AU
NICHOLSON,862,VIC,MEL,AU
Niemur,2733,NSW,SYD,AU
Nightcap,2480,NSW,BNOR,AU
Nightcliff,0810,NT,,AU
Nikenbah,4655,QLD,BNE,AU
Nile,7212,TAS,TAS,AU
Nimmo,2628,NSW,BBAY,AU
Nindaroo,4740,QLD,BNE,AU
Nirranda South,3268,VIC,WARR,AU
No 4 Branch,4856,QLD,BNE,AU
Nook,7306,TAS,TAS,AU
Noonbinna,2794,NSW,,AU
Noorama,4490,QLD,BNE,AU
Nooroo,2415,NSW,NEWC,AU
Nora Creina,5276,SA,MEL,AU
Nords Wharf,2281,NSW,NEWC,AU
Normanhurst,2076,NSW,SYD,AU
Normanville,5204,SA,ADE,AU
Norpa,6415,WA,MEL,AU
Norseman,6443,WA,MEL,AU
North Beach,5556,SA,MEL,AU
North Beach,6020,WA,MEL,AU
North Bondi,2026,NSW,SYD,AU
North Branch,4370,QLD,BNE,AU
North Brighton,5048,SA,ADE,AU
North Bungunya,4494,QLD,BNE,AU
North Dorrigo,2453,NSW,COFF,AU
North Greenbushes,6254,WA,MEL,AU
North Gregory,4800,QLD,BNE,AU
North Ipswich,4305,QLD,BNE,AU
North Kukerin,6352,WA,MEL,AU
North Maclagan,4352,QLD,BNE,AU
North Manly,2100,NSW,SYD,AU
North Melbourne,8500,VIC,MEL,AU
North Moulyinning,6351,WA,MEL,AU
North Nowra,2541,NSW,BBAY,AU
North Talwood,4496,QLD,BNE,AU
North Turramurra,2074,NSW,SYD,AU
Northcote South,3070,VIC,MEL,AU
Northern Heights,5253,SA,ADE,AU
Northern Suburbs Mc,1690,NSW,SYD,AU
Northern Suburbs Mc,1693,NSW,SYD,AU
Norwell,4208,QLD,GOL,AU
Norwood,7250,TAS,TAS,AU
Nudgee,4014,QLD,BNE,AU
Nulkaba,2325,NSW,NEWC,AU
NUMBULWAR,822,VIC,MEL,AU
Numinbah Valley,4211,QLD,GOL,AU
Nungatta South,2551,NSW,BEG,AU
Nunjikompita,5680,SA,MEL,AU
Nurenmerenmong,2649,NSW,WAGG,AU
Nyah West,3595,VIC,MEL,AU
Oakdale,4605,QLD,SSC,AU
Oakleigh East,3166,VIC,MEL,AU
Oakleigh South,3167,VIC,MEL,AU
Oban,2365,NSW,SYD,AU
Obanvale,2330,NSW,SYD,AU
Obley,2868,NSW,CWT,AU
O'halloran Hill,5158,SA,ADE,AU
Old Erowal Bay,2540,NSW,BBAY,AU
Old Grevillia,2474,NSW,BNOR,AU
Old Reynella,5161,SA,ADE,AU
Old Station,2440,NSW,PMAC,AU
Oldina,7325,TAS,TAS,AU
One Mile,2316,NSW,NEWC,AU
One Tree,2711,NSW,SYD,AU
Oodnadatta,5734,SA,MEL,AU
Oolong,2581,NSW,ACT,AU
Ooma,2871,NSW,CWT,AU
Oombulgurri,6740,WA,MEL,AU
Orange,2800,NSW,CWT,AU
Orange Creek,4715,QLD,BNE,AU
Orford,3284,VIC,WARR,AU
Orrvale,3631,VIC,SHEP,AU
Osborne Park,6917,WA,MEL,AU
Otago,7017,TAS,TAS,AU
Otford,2508,NSW,WOL,AU
Oura,2650,NSW,WAGG,AU
Ourimbah,2258,NSW,CCO,AU
Ovens,3738,VIC,ALB,AU
Owen,5460,SA,MEL,AU
Oxford Falls,2100,NSW,SYD,AU
Oxley,2903,ACT,ACT,AU
Oyster Cove,7150,TAS,TAS,AU
Pacific Fair,4218,QLD,GOL,AU
Pacific Pines,4211,QLD,GOL,AU
Packsaddle,2880,NSW,ADE,AU
Paddys Plain,2453,NSW,,AU
Pages River,2338,NSW,SYD,AU
Palen Creek,4287,QLD,GOL,AU
Palinyewah,2648,NSW,,AU
Pallara,4110,QLD,BNE,AU
Pallinup,6335,WA,MEL,AU
Palmer,6225,WA,MEL,AU
Palmerston,2913,ACT,ACT,AU
Pampas,4352,QLD,BNE,AU
Pantapin,6384,WA,MEL,AU
Paradise,3381,VIC,,AU
PARADISE,3477,VIC,BEN,AU
Paradise Point,4216,QLD,GOL,AU
Paramatta,5558,SA,MEL,AU
Parap,0804,NT,,AU
PARAP,804,VIC,MEL,AU
Parkside,4825,QLD,BNE,AU
Parma,2540,NSW,BBAY,AU
Parrakie,5301,SA,MEL,AU
Parramatta,1741,NSW,SYD,AU
Paschendale,3315,VIC,WARR,AU
Pastoria East,3444,VIC,BEN,AU
Patchs Beach,2478,NSW,BNOR,AU
Patersonia,7259,TAS,TAS,AU
Patterson,3204,VIC,MEL,AU
Patyah,3318,VIC,HOR,AU
Payneham,5070,SA,ADE,AU
Paynesville,3880,VIC,GPS,AU
Peakhurst,2210,NSW,SYD,AU
Pechey,4352,QLD,BNE,AU
Peedamulla,6710,WA,MEL,AU
Pegarah,7256,TAS,TAS,AU
PELLEW ISLANDS,852,VIC,MEL,AU
Penfield,5121,SA,ADE,AU
Penfield Gardens,5121,SA,ADE,AU
Pennyroyal,3235,VIC,GEEL,AU
Penrice,5353,SA,ADE,AU
Penrose,2530,NSW,WOL,AU
Peppermint Grove,6011,WA,MEL,AU
Perth,6000,WA,MEL,AU
Perth,6838,WA,MEL,AU
Perth,6839,WA,MEL,AU
Perth,6845,WA,MEL,AU
Perth Airport,6105,WA,MEL,AU
Perthville,2795,NSW,CWT,AU
Perulpa Island,4184,QLD,BNE,AU
Petina,5680,SA,MEL,AU
Pewsey Vale,5351,SA,ADE,AU
Piallamore,2340,NSW,SYD,AU
Piccadilly,6430,WA,MEL,AU
Pigeonbah,2824,NSW,SYD,AU
Pilerwa,4650,QLD,BNE,AU
Pillar Valley,2462,NSW,COFF,AU
Pilton,4361,QLD,BNE,AU
Pimba,5720,SA,MEL,AU
Pimbaacla,5661,SA,MEL,AU
Pin Gin Hill,4860,QLD,BNE,AU
Pinbarren,4568,QLD,SSC,AU
Pine Hill,4724,QLD,BNE,AU
Pine Hills,4416,QLD,BNE,AU
Pine Mountain,3709,VIC,ALB,AU
Pinny Beach,2281,NSW,NEWC,AU
Pintharuka,6623,WA,MEL,AU
Pioneer,4825,QLD,BNE,AU
Pioneers Rest,4650,QLD,BNE,AU
Pipers Brook,7254,TAS,TAS,AU
Pipers Creek,3444,VIC,BEN,AU
Pitjantjatjara Homelands,0872,NT,,AU
Pitt Town Bottoms,2756,NSW,SYD,AU
Pleystowe,4741,QLD,BNE,AU
Point Arkwright,4573,QLD,SSC,AU
Point Mcleay,5259,SA,ADE,AU
Point Wolstoncroft,2259,NSW,NEWC,AU
Pointer Mountain,2539,NSW,BBAY,AU
Policeman Point,5264,SA,MEL,AU
Pomona,2648,NSW,,AU
Poochera,5655,SA,MEL,AU
Pootilla,3352,VIC,BLR,AU
Porcupine Ridge,3461,VIC,BLR,AU
Pormpuraaw,4871,QLD,BNE,AU
Port Adelaide Bc,5015,SA,ADE,AU
Port Albert,3971,VIC,GPS,AU
Port Alma,4699,QLD,BNE,AU
Port Arthur,5572,SA,MEL,AU
Port Augusta,5700,SA,MEL,AU
Port Campbell,3269,VIC,WARR,AU
Port Hacking,2229,NSW,,AU
Port Kennedy,6172,WA,MEL,AU
Port Macquarie,2444,NSW,PMAC,AU
Port Melbourne,3207,VIC,MEL,AU
Port Pirie West,5540,SA,MEL,AU
Portarlington,3223,VIC,GEEL,AU
Portland West,3305,VIC,WARR,AU
Potts Hill,2143,NSW,SYD,AU
Premaydena,7185,TAS,TAS,AU
Prentice North,3685,VIC,ALB,AU
Preston,7315,TAS,TAS,AU
Preston Lower,3072,VIC,MEL,AU
Pretty Beach,2539,NSW,BBAY,AU
Prevelly,6285,WA,MEL,AU
Primbee,2502,NSW,WOL,AU
Princetown,3269,VIC,WARR,AU
Proserpine,4800,QLD,BNE,AU
Prospect Hill,5201,SA,ADE,AU
Prospect Vale,7250,TAS,TAS,AU
Punthari,5238,SA,ADE,AU
Purdeet,3289,VIC,WARR,AU
Purnong Landing,5238,SA,ADE,AU
Pymble,2073,NSW,SYD,AU
Queen Victoria Building,1226,NSW,SYD,AU
Queen Victoria Building,1228,NSW,SYD,AU
Queens Pinch,2850,NSW,CWT,AU
Quindalup,6281,WA,MEL,AU
Rainbow Flat,2430,NSW,PMAC,AU
Ramingining,0822,NT,,AU
Ranford,6390,WA,MEL,AU
Ranga,7255,TAS,TAS,AU
Rangewood,4817,QLD,TSV,AU
Rapid Bay,5204,SA,ADE,AU
RAPID CREEK,810,VIC,MEL,AU
Rasmussen,4815,QLD,TSV,AU
Ravenswood,7250,TAS,TAS,AU
Ravensworth,4871,QLD,BNE,AU
Raymond Terrace,2324,NSW,NEWC,AU
Red Hill,2347,NSW,SYD,AU
Red Hill,4059,QLD,BNE,AU
Red Hill,6056,WA,MEL,AU
Red Lion,3371,VIC,BLR,AU
REDBANK,3477,VIC,BEN,AU
Redbank,4865,QLD,BNE,AU
Reedy Creek,3895,VIC,MEL,AU
Reekara,7256,TAS,TAS,AU
Reesville,4552,QLD,SSC,AU
Regency Park Bc,5010,SA,ADE,AU
Reid River,4816,QLD,TSV,AU
Renmark,5341,SA,MEL,AU
Renown Park,5008,SA,ADE,AU
Reservoir,6076,WA,MEL,AU
Reynella East,5161,SA,ADE,AU
Reynolds Neck,7304,TAS,TAS,AU
Rhydding,4718,QLD,BNE,AU
Richmond Plains,3518,VIC,BEN,AU
Richmond Raaf,2755,NSW,SYD,AU
Ringbark,6258,WA,MEL,AU
Risdon,7017,TAS,TAS,AU
Risdon Vale,7016,TAS,TAS,AU
River Ranch,4680,QLD,BNE,AU
Riverton,5412,SA,MEL,AU
Riverview,2066,NSW,SYD,AU
Roadvale,4310,QLD,GOL,AU
Robin Hill,2795,NSW,CWT,AU
Robinvale Irrigation District Section C,3549,VIC,MEL,AU
Robinvale Irrigation District Section E,3549,VIC,MEL,AU
Rochester,5464,SA,MEL,AU
Rochester West,3561,VIC,SHEP,AU
Rochford,3442,VIC,BEN,AU
Rockingham,4854,QLD,BNE,AU
Rockingham Dc,6967,WA,MEL,AU
Rodborough,3465,VIC,BLR,AU
Rokewood,3330,VIC,GEEL,AU
Roleystone,6111,WA,MEL,AU
Ropes Crossing,2760,NSW,SYD,AU
Rosalie Plains,4401,QLD,BNE,AU
Rose River,3678,VIC,ALB,AU
Rosebery,2018,NSW,SYD,AU
ROSEBERY,3395,VIC,HOR,AU
Rosebery Heights,0832,NT,,AU
Rosemeath,2632,NSW,BEG,AU
Rosewater East,5013,SA,ADE,AU
Rosewood,2652,NSW,WAGG,AU
Rosny,7018,TAS,TAS,AU
Rossgole,2336,NSW,SYD,AU
Rowland Flat,5352,SA,ADE,AU
Royston,4515,QLD,BNE,AU
Runaway Bay,4216,QLD,GOL,AU
Run-O-Waters,2580,NSW,ACT,AU
Ryanston,3992,VIC,GPS,AU
Rydalmere,2116,NSW,SYD,AU
Rydalmere Bc,1701,NSW,SYD,AU
Ryde,1680,NSW,SYD,AU
Ryde,2112,NSW,SYD,AU
Sabina River,6280,WA,MEL,AU
Sabine,4401,QLD,BNE,AU
Sadliers Crossing,4305,QLD,BNE,AU
Safety Beach,2456,NSW,COFF,AU
Saints,5461,SA,MEL,AU
Sale North,3850,VIC,GPS,AU
Salisbury East Northbri Ave,5109,SA,ADE,AU
Salter Springs,5401,SA,MEL,AU
Saltwater,2430,NSW,PMAC,AU
Sandergrove,5255,SA,ADE,AU
Sanderson,0813,NT,,AU
Sandford,7020,TAS,TAS,AU
Sandhill Lake,3579,VIC,MEL,AU
Sandhurst,3977,VIC,MEL,AU
Sandpatch,6330,WA,MEL,AU
Sandy Hill,2372,NSW,SYD,AU
Sandy Pocket,4871,QLD,BNE,AU
SANTA TERESA,872,VIC,MEL,AU
Sapphiretown,5222,SA,MEL,AU
Sarina Range,4737,QLD,BNE,AU
Sassafras Gully,3787,VIC,YEA,AU
Saunders Beach,4818,QLD,TSV,AU
Scarborough,6019,WA,MEL,AU
Scotchmans Lead,3352,VIC,BLR,AU
Scotia,2648,NSW,SYD,AU
Scotland Island,2105,NSW,SYD,AU
Scotsdale,6333,WA,MEL,AU
Scotsmans Lead,3357,VIC,BLR,AU
Scotts Creek,2338,NSW,SYD,AU
Scottsdale,7260,TAS,TAS,AU
Sea Lake,3533,VIC,BEN,AU
Seabrook,3028,VIC,GEEL,AU
Seaham,2324,NSW,NEWC,AU
Seaton,5023,SA,ADE,AU
Seddon West,3011,VIC,MEL,AU
Sedgwick,3551,VIC,BEN,AU
Sefton,2162,NSW,SYD,AU
Selby,3159,VIC,MEL,AU
Seven Hills,4170,QLD,BNE,AU
Seven Hills Mc,1781,NSW,SYD,AU
Sevenhill,5453,SA,MEL,AU
Shalvey,2770,NSW,SYD,AU
Sharon,4670,QLD,BNE,AU
Shea-Oak Log,5371,SA,ADE,AU
Sheldon,4157,QLD,BNE,AU
Shelly Beach,2261,NSW,CCO,AU
Sherwood,2450,NSW,COFF,AU
Sherwood,4075,QLD,BNE,AU
Shoalwater,6169,WA,MEL,AU
Shorncliffe,4017,QLD,BNE,AU
Shotts,6225,WA,MEL,AU
Sidonia,3444,VIC,BEN,AU
Silkstone,4304,QLD,BNE,AU
Silky Oak,4854,QLD,BNE,AU
Silver Sands,5173,SA,ADE,AU
Silver Valley,4872,QLD,BNE,AU
Silverwood,4370,QLD,BNE,AU
Singleton Heights,2330,NSW,SYD,AU
Skibo,3260,VIC,WARR,AU
Slacks Creek,4127,QLD,BNE,AU
Smithfield,4878,QLD,BNE,AU
Smithtown,2440,NSW,PMAC,AU
Smoko,3741,VIC,ALB,AU
Somers,3927,VIC,MEL,AU
Somerton Park,5044,SA,ADE,AU
South Bathurst,2795,NSW,CWT,AU
South Dubbo,2830,NSW,,AU
South Durras,2536,NSW,BBAY,AU
South End,4680,QLD,BNE,AU
South Gundurimba,2480,NSW,BNOR,AU
South Melbourne,8865,VIC,MEL,AU
South Mount Cameron,7264,TAS,TAS,AU
South Murchison,6635,WA,MEL,AU
South Purrumbete,3260,VIC,WARR,AU
South Talwood,4496,QLD,BNE,AU
South Yelbeni,6487,WA,MEL,AU
South Yilgarn,6426,WA,MEL,AU
Southampton,2460,NSW,COFF,AU
Southern Lamington,4211,QLD,GOL,AU
Spotswood,3015,VIC,GEEL,AU
Spreyton,7310,TAS,TAS,AU
Spring Hill,2500,NSW,WOL,AU
Spring Hill,4004,QLD,BNE,AU
Springfield,7260,TAS,TAS,AU
Springsure,4722,QLD,BNE,AU
ST ARNAUD EAST,3477,VIC,BEN,AU
ST ARNAUD NORTH,3477,VIC,BEN,AU
St Aubyn,4352,QLD,BNE,AU
St George,2622,NSW,BBAY,AU
St Georges,5064,SA,ADE,AU
St Helens,4356,QLD,BNE,AU
St Helens Plains,3401,VIC,HOR,AU
St Kilda,5110,SA,ADE,AU
St Leonards,7250,TAS,TAS,AU
St Marys East,2760,NSW,SYD,AU
St Marys South,2760,NSW,SYD,AU
Stafford,4053,QLD,BNE,AU
Stalworth,4613,QLD,SSC,AU
Stanhope Gardens,2768,NSW,SYD,AU
Stanthorpe,4380,QLD,BNE,AU
Starcke,4895,QLD,BNE,AU
Stawell West,3380,VIC,BLR,AU
Steels Creek,3775,VIC,YEA,AU
Stepney,5069,SA,ADE,AU
Stewart Creek Valley,4873,QLD,BNE,AU
Stirling,6021,WA,MEL,AU
Stonehaven,3221,VIC,GEEL,AU
Stonehenge,2370,NSW,SYD,AU
Stratford,2422,NSW,SYD,AU
Strathmore,3041,VIC,MEL,AU
Stroud Hill,2420,NSW,SYD,AU
Stuarts Point,2441,NSW,COFF,AU
Stubbo,2852,NSW,CWT,AU
Stud Park,2710,NSW,SHEP,AU
Sugarloaf,2420,NSW,SYD,AU
Sugarloaf,3221,VIC,GEEL,AU
Sugarloaf Creek,3658,VIC,YEA,AU
Suggan Buggan,3885,VIC,GPS,AU
Sulphur Creek,7316,TAS,TAS,AU
Sunbury,3429,VIC,MEL,AU
Sunday Creek,3658,VIC,YEA,AU
Sunnybank Hills,4109,QLD,BNE,AU
Sunnydale,5354,SA,MEL,AU
Sunshine,3020,VIC,MEL,AU
Surrey Hills North,3127,VIC,MEL,AU
Surry Hills,2010,NSW,SYD,AU
Susan River,4655,QLD,BNE,AU
Suttor,4743,QLD,BNE,AU
Swan Creek,4370,QLD,BNE,AU
Swan Hill West,3585,VIC,MEL,AU
Swan View,6056,WA,MEL,AU
Swansea,2281,NSW,NEWC,AU
Sydney,1006,NSW,SYD,AU
Sydney,1029,NSW,SYD,AU
Sydney,1043,NSW,SYD,AU
Sydney,1044,NSW,SYD,AU
Sydney,1045,NSW,SYD,AU
Sydney,1100,NSW,SYD,AU
Sydney,1108,NSW,SYD,AU
Sydney,1116,NSW,SYD,AU
Sydney,1123,NSW,SYD,AU
Sydney,1131,NSW,SYD,AU
Sydney,1146,NSW,SYD,AU
Sydney,1150,NSW,SYD,AU
